match,market,question,prob,pct,source,note,commence,match_id,weather_adj,home_adv,referee,ref_card_factor,value,tier
Switzerland vs Canada,Team Total,Will Canada score over 1.5?,0.03,3.0,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.338,MEDIUM
Switzerland vs Canada,Team Total,Will Switzerland score over 0.5?,0.8261,82.6,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.235,MEDIUM
Switzerland vs Canada,Team Total,Will Switzerland score over 1.5?,0.522,52.2,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.016,SKIP
Switzerland vs Canada,Total Goals,Will total goals be over 1.5?,0.5826,58.3,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.03,SKIP
Switzerland vs Canada,Total Goals,Will total goals be over 2.5?,0.3101,31.0,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.068,SKIP
Switzerland vs Canada,Total Goals,Will total goals be over 3.5?,0.1342,13.4,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.132,MEDIUM
Switzerland vs Canada,Total Goals O/E,Will the total goals be even?,0.5141,51.4,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.001,SKIP
Switzerland vs Canada,Total Goals O/E,Will the total goals be odd?,0.4859,48.6,poisson,,2026-06-24T19:00:00Z,c9ef5822ee64fd5275f7c73251bb56c7,0.98,-0.28,,1.0,0.001,SKIP
Morocco vs Haiti,1st Half,Will Haiti lead at half-time?,0.08,8.0,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.321,MEDIUM
Morocco vs Haiti,1st Half,Will Morocco lead at half-time?,0.6086,60.9,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.083,SKIP
Morocco vs Haiti,1st Half,Will it be level at half-time?,0.3113,31.1,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.144,MEDIUM
Morocco vs Haiti,1st Half,Will there be over 0.5 goals in the 1st half?,0.7737,77.4,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.209,MEDIUM
Morocco vs Haiti,1st Half,Will there be over 1.5 goals in the 1st half?,0.445,44.5,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.042,SKIP
Morocco vs Haiti,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.55,55.0,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.038,SKIP
Morocco vs Haiti,BTTS,Will NOT both teams score?,0.5694,56.9,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.031,SKIP
Morocco vs Haiti,BTTS,Will both teams score?,0.4306,43.1,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.031,SKIP
Morocco vs Haiti,Cards,Will Morocco receive more cards than Haiti?,0.4052,40.5,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.095,SKIP
Morocco vs Haiti,Cards,Will there be over 2.5 total cards?,0.6924,69.2,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.192,MEDIUM
Morocco vs Haiti,Cards,Will there be over 3.5 total cards?,0.479,47.9,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.021,SKIP
Morocco vs Haiti,Cards,Will there be over 4.5 total cards?,0.2884,28.8,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.212,MEDIUM
Morocco vs Haiti,Corners,Will Morocco win more corners than Haiti?,0.2671,26.7,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.233,MEDIUM
Morocco vs Haiti,Corners,Will there be over 10.5 total corners?,0.1021,10.2,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.398,MEDIUM
Morocco vs Haiti,Corners,Will there be over 8.5 total corners?,0.2775,27.7,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.222,MEDIUM
Morocco vs Haiti,Corners,Will there be over 9.5 total corners?,0.1746,17.5,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.325,MEDIUM
Morocco vs Haiti,Correct Score,Will the score be Morocco 1-0 Haiti?,0.0947,9.5,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.182,MEDIUM
Morocco vs Haiti,Correct Score,Will the score be Morocco 2-0 Haiti?,0.132,13.2,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.166,MEDIUM
Morocco vs Haiti,Correct Score,Will the score be Morocco 2-1 Haiti?,0.081,8.1,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.189,MEDIUM
Morocco vs Haiti,Correct Score,Will the score be Morocco 3-0 Haiti?,0.1196,12.0,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.171,MEDIUM
Morocco vs Haiti,Correct Score,Will the score be Morocco 3-1 Haiti?,0.0734,7.3,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.192,MEDIUM
Morocco vs Haiti,Correct Score,Will the score be Morocco 4-0 Haiti?,0.0813,8.1,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.188,MEDIUM
Morocco vs Haiti,Double Chance,Haiti or Draw (X2),0.1874,18.7,sharp:pinnacle,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.281,MEDIUM
Morocco vs Haiti,Double Chance,Morocco or Draw (1X),0.9426,94.3,sharp:pinnacle,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.398,MEDIUM
Morocco vs Haiti,Double Chance,Morocco or Haiti (12),0.87,87.0,sharp:pinnacle,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.333,MEDIUM
Morocco vs Haiti,First To Score,Will Haiti score first?,0.1771,17.7,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.203,MEDIUM
Morocco vs Haiti,First To Score,Will Morocco score first?,0.7848,78.5,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.179,MEDIUM
Morocco vs Haiti,First To Score,Will there be no goals (0-0)?,0.0381,3.8,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.291,MEDIUM
Morocco vs Haiti,Fouls,Will Haiti commit over 11.5 fouls?,0.4368,43.7,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.063,SKIP
Morocco vs Haiti,Fouls,Will Morocco commit more fouls than Haiti?,0.6237,62.4,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.124,MEDIUM
Morocco vs Haiti,Fouls,Will Morocco commit over 11.5 fouls?,0.666,66.6,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.166,MEDIUM
Morocco vs Haiti,Fouls,Will there be over 20.5 total fouls?,0.7772,77.7,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.277,MEDIUM
Morocco vs Haiti,Fouls,Will there be over 22.5 total fouls?,0.6333,63.3,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.133,MEDIUM
Morocco vs Haiti,Fouls,Will there be over 24.5 total fouls?,0.4725,47.2,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.028,SKIP
Morocco vs Haiti,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.001,SKIP
Morocco vs Haiti,Handicap,Will Haiti avoid losing by 2+ (+1.5)?,0.389,38.9,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.085,SKIP
Morocco vs Haiti,Handicap,Will Haiti win by 2+ goals?,0.03,3.0,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.36,MEDIUM
Morocco vs Haiti,Handicap,Will Morocco avoid losing by 2+ (+1.5)?,0.97,97.0,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.36,MEDIUM
Morocco vs Haiti,Handicap,Will Morocco win by 2+ goals?,0.611,61.1,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.085,SKIP
Morocco vs Haiti,Handicap,Will Morocco win by 3+ goals?,0.3885,38.8,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.085,SKIP
Morocco vs Haiti,Moneyline,Will Haiti win the match?,0.0574,5.7,sharp:pinnacle,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.354,MEDIUM
Morocco vs Haiti,Moneyline,Will Morocco win the match?,0.8126,81.3,sharp:pinnacle,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.25,MEDIUM
Morocco vs Haiti,Moneyline,Will the match end in a draw?,0.13,13.0,sharp:pinnacle,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.296,MEDIUM
Morocco vs Haiti,Offsides,Will Haiti be caught offside 2 or more times?,0.5525,55.3,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.052,SKIP
Morocco vs Haiti,Offsides,Will Morocco be caught offside 2 or more times?,0.5336,53.4,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.034,SKIP
Morocco vs Haiti,Offsides,Will Morocco be caught offside more often than Haiti?,0.3781,37.8,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.122,MEDIUM
Morocco vs Haiti,Offsides,Will there be over 2.5 total offsides?,0.7043,70.4,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.204,MEDIUM
Morocco vs Haiti,Offsides,Will there be over 3.5 total offsides?,0.4933,49.3,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.007,SKIP
Morocco vs Haiti,Offsides,Will there be over 4.5 total offsides?,0.3013,30.1,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.199,MEDIUM
Morocco vs Haiti,Shots,Will Morocco have more shots on target than Haiti?,0.4786,47.9,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.021,SKIP
Morocco vs Haiti,Shots,Will Morocco have more shots than Haiti?,0.5113,51.1,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.011,SKIP
Morocco vs Haiti,Shots,Will there be over 20.5 total shots?,0.3295,32.9,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.17,MEDIUM
Morocco vs Haiti,Shots,Will there be over 24.5 total shots?,0.0952,9.5,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.405,MEDIUM
Morocco vs Haiti,Shots,Will there be over 7.5 total shots on target?,0.2142,21.4,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.286,MEDIUM
Morocco vs Haiti,Shots,Will there be over 8.5 total shots on target?,0.1222,12.2,teamstat,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.378,MEDIUM
Morocco vs Haiti,Team Total,Will Haiti score over 0.5?,0.4585,45.8,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.03,SKIP
Morocco vs Haiti,Team Total,Will Haiti score over 1.5?,0.1263,12.6,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.269,MEDIUM
Morocco vs Haiti,Team Total,Will Morocco score over 0.5?,0.934,93.4,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.312,MEDIUM
Morocco vs Haiti,Team Total,Will Morocco score over 1.5?,0.7547,75.5,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.183,MEDIUM
Morocco vs Haiti,Total Goals,Will total goals be over 1.5?,0.8476,84.8,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.125,MEDIUM
Morocco vs Haiti,Total Goals,Will total goals be over 2.5?,0.6469,64.7,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.053,SKIP
Morocco vs Haiti,Total Goals,Will total goals be over 3.5?,0.4267,42.7,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.026,SKIP
Morocco vs Haiti,Total Goals O/E,Will the total goals be even?,0.5054,50.5,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.0,SKIP
Morocco vs Haiti,Total Goals O/E,Will the total goals be odd?,0.4946,49.5,poisson,,2026-06-24T22:00:00Z,d1279ce7f33136a33e99ad442fc855e8,0.833,-0.017,,1.0,0.0,SKIP
Scotland vs Brazil,1st Half,Will Brazil lead at half-time?,0.5322,53.2,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.025,SKIP
Scotland vs Brazil,1st Half,Will Scotland lead at half-time?,0.1025,10.2,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.304,MEDIUM
Scotland vs Brazil,1st Half,Will it be level at half-time?,0.3653,36.5,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.103,SKIP
Scotland vs Brazil,1st Half,Will there be over 0.5 goals in the 1st half?,0.724,72.4,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.171,MEDIUM
Scotland vs Brazil,1st Half,Will there be over 1.5 goals in the 1st half?,0.376,37.6,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.095,SKIP
Scotland vs Brazil,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.4747,47.5,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.019,SKIP
Scotland vs Brazil,BTTS,Will NOT both teams score?,0.5711,57.1,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.032,SKIP
Scotland vs Brazil,BTTS,Will both teams score?,0.4289,42.9,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.032,SKIP
Scotland vs Brazil,Cards,Will Scotland receive more cards than Brazil?,0.3956,39.6,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.104,SKIP
Scotland vs Brazil,Cards,Will there be over 2.5 total cards?,0.7332,73.3,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.233,MEDIUM
Scotland vs Brazil,Cards,Will there be over 3.5 total cards?,0.5292,52.9,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.029,SKIP
Scotland vs Brazil,Cards,Will there be over 4.5 total cards?,0.3347,33.5,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.165,MEDIUM
Scotland vs Brazil,Corners,Will Scotland win more corners than Brazil?,0.1095,11.0,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.391,MEDIUM
Scotland vs Brazil,Corners,Will there be over 10.5 total corners?,0.288,28.8,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.212,MEDIUM
Scotland vs Brazil,Corners,Will there be over 8.5 total corners?,0.5376,53.8,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.038,SKIP
Scotland vs Brazil,Corners,Will there be over 9.5 total corners?,0.4059,40.6,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.094,SKIP
Scotland vs Brazil,Correct Score,Will the score be Scotland 0-1 Brazil?,0.1217,12.2,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.17,MEDIUM
Scotland vs Brazil,Correct Score,Will the score be Scotland 0-2 Brazil?,0.1399,14.0,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.162,MEDIUM
Scotland vs Brazil,Correct Score,Will the score be Scotland 0-3 Brazil?,0.1044,10.4,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.178,MEDIUM
Scotland vs Brazil,Correct Score,Will the score be Scotland 1-1 Brazil?,0.084,8.4,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.187,MEDIUM
Scotland vs Brazil,Correct Score,Will the score be Scotland 1-2 Brazil?,0.0905,9.0,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.184,MEDIUM
Scotland vs Brazil,Correct Score,Will the score be Scotland 1-3 Brazil?,0.0676,6.8,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.195,MEDIUM
Scotland vs Brazil,Double Chance,Brazil or Draw (X2),0.9113,91.1,sharp:pinnacle,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.37,MEDIUM
Scotland vs Brazil,Double Chance,Scotland or Brazil (12),0.8225,82.3,sharp:pinnacle,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.29,MEDIUM
Scotland vs Brazil,Double Chance,Scotland or Draw (1X),0.2662,26.6,sharp:pinnacle,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.21,MEDIUM
Scotland vs Brazil,First To Score,Will Brazil score first?,0.7301,73.0,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.145,MEDIUM
Scotland vs Brazil,First To Score,Will Scotland score first?,0.2109,21.1,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.182,MEDIUM
Scotland vs Brazil,First To Score,Will there be no goals (0-0)?,0.059,5.9,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.278,MEDIUM
Scotland vs Brazil,Fouls,Will Brazil commit over 11.5 fouls?,0.433,43.3,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.067,SKIP
Scotland vs Brazil,Fouls,Will Scotland commit more fouls than Brazil?,0.5631,56.3,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.063,SKIP
Scotland vs Brazil,Fouls,Will Scotland commit over 11.5 fouls?,0.5807,58.1,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.081,SKIP
Scotland vs Brazil,Fouls,Will there be over 20.5 total fouls?,0.7235,72.4,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.224,MEDIUM
Scotland vs Brazil,Fouls,Will there be over 22.5 total fouls?,0.567,56.7,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.067,SKIP
Scotland vs Brazil,Fouls,Will there be over 24.5 total fouls?,0.4039,40.4,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.096,SKIP
Scotland vs Brazil,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.001,SKIP
Scotland vs Brazil,Handicap,Will Brazil avoid losing by 2+ (+1.5)?,0.97,97.0,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.36,MEDIUM
Scotland vs Brazil,Handicap,Will Brazil win by 2+ goals?,0.497,49.7,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.002,SKIP
Scotland vs Brazil,Handicap,Will Scotland avoid losing by 2+ (+1.5)?,0.503,50.3,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.002,SKIP
Scotland vs Brazil,Handicap,Will Scotland win by 2+ goals?,0.03,3.0,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.36,MEDIUM
Scotland vs Brazil,Handicap,Will Scotland win by 3+ goals?,0.03,3.0,poisson,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.36,MEDIUM
Scotland vs Brazil,Moneyline,Will Brazil win the match?,0.7338,73.4,sharp:pinnacle,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.187,MEDIUM
Scotland vs Brazil,Moneyline,Will Scotland win the match?,0.0887,8.9,sharp:pinnacle,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.329,MEDIUM
Scotland vs Brazil,Moneyline,Will the match end in a draw?,0.1775,17.7,sharp:pinnacle,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.258,MEDIUM
Scotland vs Brazil,Offsides,Will Brazil be caught offside 2 or more times?,0.5074,50.7,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.007,SKIP
Scotland vs Brazil,Offsides,Will Scotland be caught offside 2 or more times?,0.4042,40.4,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.096,SKIP
Scotland vs Brazil,Offsides,Will Scotland be caught offside more often than Brazil?,0.3143,31.4,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.186,MEDIUM
Scotland vs Brazil,Offsides,Will there be over 2.5 total offsides?,0.5968,59.7,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.097,SKIP
Scotland vs Brazil,Offsides,Will there be over 3.5 total offsides?,0.3731,37.3,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.127,MEDIUM
Scotland vs Brazil,Offsides,Will there be over 4.5 total offsides?,0.2002,20.0,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.3,MEDIUM
Scotland vs Brazil,Shots,Will Scotland have more shots on target than Brazil?,0.0878,8.8,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.412,MEDIUM
Scotland vs Brazil,Shots,Will Scotland have more shots than Brazil?,0.03,3.0,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.47,HIGH
Scotland vs Brazil,Shots,Will there be over 20.5 total shots?,0.7166,71.7,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.217,MEDIUM
Scotland vs Brazil,Shots,Will there be over 24.5 total shots?,0.3956,39.6,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.104,SKIP
Scotland vs Brazil,Shots,Will there be over 7.5 total shots on target?,0.5965,59.6,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.097,SKIP
Scotland vs Brazil,Shots,Will there be over 8.5 total shots on target?,0.458,45.8,teamstat,,2026-06-24T22:00:00Z,885ba95805db310a7bcc3fb1a7a6dd28,0.816,-0.14,,1.0,0.042,SKIP
